LSOA_CODE,PCN_NAME,PCN_Patients,PCN_Total,Proportion_PCN,LSOA_Population,Proportion_LSOA,CumulativePatients,CumulativePercent,SUB_ICB_LOCATION_NAME
E01014270,HIPC (Holistic Patient Centred Care) PCN,227,37004,0.0061344719489784885,1516,0.14973614775725594,32650,88.23370446438223,Stoke-on-Trent
E01014333,HIPC (Holistic Patient Centred Care) PCN,223,37004,0.0060263755269700575,1412,0.15793201133144477,32873,88.83634201707923,Stoke-on-Trent
E01014334,HIPC (Holistic Patient Centred Care) PCN,218,37004,0.005891254999459518,1288,0.16925465838509315,33091,89.42546751702518,Stoke-on-Trent
E01014271,HIPC (Holistic Patient Centred Care) PCN,206,37004,0.005566965733434223,1663,0.1238725195429946,33297,89.98216409036861,Stoke-on-Trent
E01029582,HIPC (Holistic Patient Centred Care) PCN,193,37004,0.005215652361906821,1918,0.10062565172054223,33490,90.5037293265593,Stoke-on-Trent
E01014336,HIPC (Holistic Patient Centred Care) PCN,153,37004,0.004134688141822506,1847,0.0828370330265295,33643,90.91719814074153,Stoke-on-Trent
E01014331,HIPC (Holistic Patient Centred Care) PCN,132,37004,0.0035671819262782403,1730,0.07630057803468208,33775,91.27391633336937,Stoke-on-Trent
E01014324,HIPC (Holistic Patient Centred Care) PCN,126,37004,0.003405037293265593,1473,0.0855397148676171,33901,91.61442006269593,Stoke-on-Trent
E01029586,HIPC (Holistic Patient Centred Care) PCN,110,37004,0.002972651605231867,1206,0.0912106135986733,34011,91.91168522321911,Stoke-on-Trent
E01014332,HIPC (Holistic Patient Centred Care) PCN,99,37004,0.00267538644470868,1688,0.05864928909952607,34110,92.17922386768997,Stoke-on-Trent
E01029563,HIPC (Holistic Patient Centred Care) PCN,93,37004,0.0025132418116960327,1296,0.07175925925925926,34203,92.43054804885958,Stoke-on-Trent
E01014323,HIPC (Holistic Patient Centred Care) PCN,92,37004,0.002486217706193925,1471,0.06254248810333107,34295,92.67916981947899,Stoke-on-Trent
E01029564,HIPC (Holistic Patient Centred Care) PCN,92,37004,0.002486217706193925,1431,0.06429070580013976,34387,92.92779159009837,Stoke-on-Trent
E01029587,HIPC (Holistic Patient Centred Care) PCN,85,37004,0.0022970489676791698,1158,0.07340241796200346,34472,93.1574964868663,Stoke-on-Trent
E01029562,HIPC (Holistic Patient Centred Care) PCN,84,37004,0.0022700248621770618,1256,0.06687898089171974,34556,93.38449897308399,Stoke-on-Trent
E01014267,HIPC (Holistic Patient Centred Care) PCN,81,37004,0.0021889525456707383,2357,0.034365719134493,34637,93.60339422765107,Stoke-on-Trent
E01029588,HIPC (Holistic Patient Centred Care) PCN,78,37004,0.002107880229164415,1619,0.04817788758492897,34715,93.8141822505675,Stoke-on-Trent
E01014337,HIPC (Holistic Patient Centred Care) PCN,77,37004,0.002080856123662307,1852,0.041576673866090715,34792,94.02226786293375,Stoke-on-Trent
E01014330,HIPC (Holistic Patient Centred Care) PCN,73,37004,0.0019727597016538753,1853,0.03939557474365893,34865,94.21954383309912,Stoke-on-Trent
E01029561,HIPC (Holistic Patient Centred Care) PCN,69,37004,0.0018646632796454436,1515,0.04554455445544554,34934,94.40601016106368,Stoke-on-Trent
E01014286,HIPC (Holistic Patient Centred Care) PCN,65,37004,0.0017565668576370122,2251,0.028876055086628164,34999,94.58166684682737,Stoke-on-Trent
E01014287,HIPC (Holistic Patient Centred Care) PCN,63,37004,0.0017025186466327964,2879,0.021882598124348732,35062,94.75191871149065,Stoke-on-Trent
E01029565,HIPC (Holistic Patient Centred Care) PCN,61,37004,0.0016484704356285807,1134,0.053791887125220456,35123,94.91676575505352,Stoke-on-Trent
E01029543,HIPC (Holistic Patient Centred Care) PCN,52,37004,0.0014052534861096098,1322,0.039334341906202726,35175,95.05729110366447,Stoke-on-Trent
E01014327,HIPC (Holistic Patient Centred Care) PCN,51,37004,0.0013782293806075018,1626,0.03136531365313653,35226,95.19511404172522,Stoke-on-Trent
E01034056,HIPC (Holistic Patient Centred Care) PCN,49,37004,0.001324181169603286,1866,0.026259378349410504,35275,95.32753215868554,Stoke-on-Trent
E01014329,HIPC (Holistic Patient Centred Care) PCN,47,37004,0.0012701329585990703,1757,0.026750142287990893,35322,95.45454545454545,Stoke-on-Trent
E01014328,HIPC (Holistic Patient Centred Care) PCN,46,37004,0.0012431088530969626,1923,0.02392095683827353,35368,95.57885633985515,Stoke-on-Trent
E01014281,HIPC (Holistic Patient Centred Care) PCN,44,37004,0.0011890606420927466,2697,0.016314423433444566,35412,95.69776240406442,Stoke-on-Trent
E01034057,HIPC (Holistic Patient Centred Care) PCN,41,37004,0.0011079883255864231,1947,0.021058038007190548,35453,95.80856123662306,Stoke-on-Trent
E01014335,HIPC (Holistic Patient Centred Care) PCN,40,37004,0.0010809642200843152,1718,0.023282887077997673,35493,95.9166576586315,Stoke-on-Trent
E01029541,HIPC (Holistic Patient Centred Care) PCN,40,37004,0.0010809642200843152,1929,0.020736132711249352,35533,96.02475408063992,Stoke-on-Trent
E01034055,HIPC (Holistic Patient Centred Care) PCN,37,37004,9.998919035779917e-4,1697,0.021803182086034177,35570,96.12474327099773,Stoke-on-Trent
E01029542,HIPC (Holistic Patient Centred Care) PCN,36,37004,9.728677980758837e-4,1730,0.020809248554913295,35606,96.22203005080532,Stoke-on-Trent
E01014265,HIPC (Holistic Patient Centred Care) PCN,30,37004,8.107231650632364e-4,1477,0.020311442112389978,35636,96.30310236731164,Stoke-on-Trent
E01029540,HIPC (Holistic Patient Centred Care) PCN,29,37004,7.836990595611285e-4,1375,0.02109090909090909,35665,96.38147227326776,Stoke-on-Trent
E01029772,HIPC (Holistic Patient Centred Care) PCN,29,37004,7.836990595611285e-4,1622,0.017879161528976572,35694,96.45984217922387,Stoke-on-Trent
E01014325,HIPC (Holistic Patient Centred Care) PCN,26,37004,7.026267430548049e-4,1328,0.01957831325301205,35720,96.53010485352935,Stoke-on-Trent
E01014326,HIPC (Holistic Patient Centred Care) PCN,26,37004,7.026267430548049e-4,1407,0.01847903340440654,35746,96.60036752783483,Stoke-on-Trent
E01034054,HIPC (Holistic Patient Centred Care) PCN,26,37004,7.026267430548049e-4,927,0.028047464940668825,35772,96.6706302021403,Stoke-on-Trent
E01014210,HIPC (Holistic Patient Centred Care) PCN,21,37004,5.675062155442654e-4,1732,0.01212471131639723,35793,96.72738082369473,Stoke-on-Trent
E01018428,HIPC (Holistic Patient Centred Care) PCN,21,37004,5.675062155442654e-4,1259,0.016679904686258934,35814,96.78413144524917,Stoke-on-Trent
E01029584,HIPC (Holistic Patient Centred Care) PCN,21,37004,5.675062155442654e-4,1246,0.016853932584269662,35835,96.84088206680359,Stoke-on-Trent
E01029608,HIPC (Holistic Patient Centred Care) PCN,21,37004,5.675062155442654e-4,1619,0.012970969734403953,35856,96.89763268835802,Stoke-on-Trent
E01029771,HIPC (Holistic Patient Centred Care) PCN,21,37004,5.675062155442654e-4,1711,0.012273524254821741,35877,96.95438330991244,Stoke-on-Trent
E01014215,HIPC (Holistic Patient Centred Care) PCN,20,37004,5.404821100421576e-4,1559,0.012828736369467608,35897,97.00843152091666,Stoke-on-Trent
E01029583,HIPC (Holistic Patient Centred Care) PCN,20,37004,5.404821100421576e-4,1379,0.014503263234227702,35917,97.06247973192087,Stoke-on-Trent
E01014291,HIPC (Holistic Patient Centred Care) PCN,18,37004,4.8643389903794184e-4,2189,0.008222932846048425,35935,97.11112312182468,Stoke-on-Trent
E01029774,HIPC (Holistic Patient Centred Care) PCN,18,37004,4.8643389903794184e-4,1909,0.009429020429544265,35953,97.15976651172846,Stoke-on-Trent
E01029536,HIPC (Holistic Patient Centred Care) PCN,17,37004,4.5940979353583397e-4,1410,0.012056737588652482,35970,97.20570749108205,Stoke-on-Trent
E01029770,HIPC (Holistic Patient Centred Care) PCN,17,37004,4.5940979353583397e-4,2125,0.008,35987,97.25164847043563,Stoke-on-Trent
E01029773,HIPC (Holistic Patient Centred Care) PCN,17,37004,4.5940979353583397e-4,1457,0.011667810569663692,36004,97.29758944978921,Stoke-on-Trent
E01014283,HIPC (Holistic Patient Centred Care) PCN,16,37004,4.323856880337261e-4,2725,0.005871559633027523,36020,97.34082801859259,Stoke-on-Trent
E01029538,HIPC (Holistic Patient Centred Care) PCN,16,37004,4.323856880337261e-4,1969,0.008125952260030472,36036,97.38406658739595,Stoke-on-Trent
E01029554,HIPC (Holistic Patient Centred Care) PCN,15,37004,4.053615825316182e-4,2428,0.006177924217462933,36051,97.42460274564911,Stoke-on-Trent
E01029597,HIPC (Holistic Patient Centred Care) PCN,15,37004,4.053615825316182e-4,1578,0.009505703422053232,36066,97.46513890390229,Stoke-on-Trent
E01029612,HIPC (Holistic Patient Centred Care) PCN,15,37004,4.053615825316182e-4,1281,0.0117096018735363,36081,97.50567506215543,Stoke-on-Trent
E01029775,HIPC (Holistic Patient Centred Care) PCN,15,37004,4.053615825316182e-4,1493,0.010046885465505693,36096,97.54621122040861,Stoke-on-Trent
E01029595,HIPC (Holistic Patient Centred Care) PCN,14,37004,3.783374770295103e-4,1216,0.011513157894736841,36110,97.58404496811156,Stoke-on-Trent
E01029777,HIPC (Holistic Patient Centred Care) PCN,14,37004,3.783374770295103e-4,1571,0.008911521323997454,36124,97.6218787158145,Stoke-on-Trent
E01014284,HIPC (Holistic Patient Centred Care) PCN,13,37004,3.5131337152740245e-4,1686,0.00771055753262159,36137,97.65701005296724,Stoke-on-Trent
E01014290,HIPC (Holistic Patient Centred Care) PCN,13,37004,3.5131337152740245e-4,1709,0.0076067875950848445,36150,97.69214139011999,Stoke-on-Trent
E01014293,HIPC (Holistic Patient Centred Care) PCN,13,37004,3.5131337152740245e-4,2093,0.006211180124223602,36163,97.72727272727273,Stoke-on-Trent
E01029537,HIPC (Holistic Patient Centred Care) PCN,13,37004,3.5131337152740245e-4,1641,0.007921998781230956,36176,97.76240406442547,Stoke-on-Trent
E01029570,HIPC (Holistic Patient Centred Care) PCN,13,37004,3.5131337152740245e-4,2912,0.004464285714285714,36189,97.7975354015782,Stoke-on-Trent
E01014211,HIPC (Holistic Patient Centred Care) PCN,12,37004,3.242892660252946e-4,1730,0.006936416184971098,36201,97.82996432818074,Stoke-on-Trent
E01029539,HIPC (Holistic Patient Centred Care) PCN,12,37004,3.242892660252946e-4,1522,0.00788436268068331,36213,97.86239325478327,Stoke-on-Trent
E01029578,HIPC (Holistic Patient Centred Care) PCN,12,37004,3.242892660252946e-4,1713,0.0070052539404553416,36225,97.8948221813858,Stoke-on-Trent
E01029579,HIPC (Holistic Patient Centred Care) PCN,12,37004,3.242892660252946e-4,1653,0.007259528130671506,36237,97.92725110798833,Stoke-on-Trent
E01029598,HIPC (Holistic Patient Centred Care) PCN,12,37004,3.242892660252946e-4,2166,0.00554016620498615,36249,97.95968003459086,Stoke-on-Trent
E01014212,HIPC (Holistic Patient Centred Care) PCN,11,37004,2.9726516052318666e-4,2218,0.004959422903516681,36260,97.98940655064318,Stoke-on-Trent
E01014282,HIPC (Holistic Patient Centred Care) PCN,11,37004,2.9726516052318666e-4,1783,0.0061693774537296695,36271,98.0191330666955,Stoke-on-Trent
E01014288,HIPC (Holistic Patient Centred Care) PCN,11,37004,2.9726516052318666e-4,1610,0.0068322981366459624,36282,98.04885958274781,Stoke-on-Trent
E01029544,HIPC (Holistic Patient Centred Care) PCN,11,37004,2.9726516052318666e-4,1488,0.00739247311827957,36293,98.07858609880013,Stoke-on-Trent
E01029611,HIPC (Holistic Patient Centred Care) PCN,11,37004,2.9726516052318666e-4,1903,0.005780346820809248,36304,98.10831261485245,Stoke-on-Trent
E01029748,HIPC (Holistic Patient Centred Care) PCN,11,37004,2.9726516052318666e-4,1308,0.008409785932721712,36315,98.13803913090476,Stoke-on-Trent
E01014214,HIPC (Holistic Patient Centred Care) PCN,10,37004,2.702410550210788e-4,1597,0.006261740763932373,36325,98.16506323640688,Stoke-on-Trent
E01014218,HIPC (Holistic Patient Centred Care) PCN,10,37004,2.702410550210788e-4,1873,0.005339028296849973,36335,98.19208734190899,Stoke-on-Trent
E01014223,HIPC (Holistic Patient Centred Care) PCN,10,37004,2.702410550210788e-4,2006,0.004985044865403789,36345,98.2191114474111,Stoke-on-Trent
E01014352,HIPC (Holistic Patient Centred Care) PCN,10,37004,2.702410550210788e-4,1436,0.006963788300835654,36355,98.24613555291319,Stoke-on-Trent
E01029585,HIPC (Holistic Patient Centred Care) PCN,10,37004,2.702410550210788e-4,1362,0.007342143906020558,36365,98.27315965841531,Stoke-on-Trent
E01029610,HIPC (Holistic Patient Centred Care) PCN,10,37004,2.702410550210788e-4,1359,0.007358351729212656,36375,98.30018376391742,Stoke-on-Trent
E01029768,HIPC (Holistic Patient Centred Care) PCN,10,37004,2.702410550210788e-4,1560,0.00641025641025641,36385,98.32720786941952,Stoke-on-Trent
E01014217,HIPC (Holistic Patient Centred Care) PCN,9,37004,2.4321694951897092e-4,1630,0.005521472392638037,36394,98.35152956437142,Stoke-on-Trent
E01014339,HIPC (Holistic Patient Centred Care) PCN,9,37004,2.4321694951897092e-4,2505,0.003592814371257485,36403,98.37585125932333,Stoke-on-Trent
E01029604,HIPC (Holistic Patient Centred Care) PCN,9,37004,2.4321694951897092e-4,1966,0.004577822990844354,36412,98.4001729542752,Stoke-on-Trent
E01029765,HIPC (Holistic Patient Centred Care) PCN,9,37004,2.4321694951897092e-4,1496,0.006016042780748663,36421,98.42449464922711,Stoke-on-Trent
E01033257,HIPC (Holistic Patient Centred Care) PCN,9,37004,2.4321694951897092e-4,2554,0.003523884103367267,36430,98.44881634417901,Stoke-on-Trent
E01014213,HIPC (Holistic Patient Centred Care) PCN,8,37004,2.1619284401686305e-4,1437,0.0055671537926235215,36438,98.4704356285807,Stoke-on-Trent
E01014220,HIPC (Holistic Patient Centred Care) PCN,8,37004,2.1619284401686305e-4,1875,0.004266666666666667,36446,98.49205491298238,Stoke-on-Trent
E01014278,HIPC (Holistic Patient Centred Care) PCN,8,37004,2.1619284401686305e-4,1365,0.005860805860805861,36454,98.51367419738408,Stoke-on-Trent
E01014338,HIPC (Holistic Patient Centred Care) PCN,8,37004,2.1619284401686305e-4,1576,0.005076142131979695,36462,98.53529348178576,Stoke-on-Trent
E01014345,HIPC (Holistic Patient Centred Care) PCN,8,37004,2.1619284401686305e-4,2630,0.003041825095057034,36470,98.55691276618744,Stoke-on-Trent
E01014366,HIPC (Holistic Patient Centred Care) PCN,8,37004,2.1619284401686305e-4,1961,0.00407955124936257,36478,98.57853205058913,Stoke-on-Trent
E01029555,HIPC (Holistic Patient Centred Care) PCN,8,37004,2.1619284401686305e-4,1716,0.004662004662004662,36486,98.60015133499081,Stoke-on-Trent
E01029596,HIPC (Holistic Patient Centred Care) PCN,8,37004,2.1619284401686305e-4,1101,0.007266121707538601,36494,98.6217706193925,Stoke-on-Trent
E01029609,HIPC (Holistic Patient Centred Care) PCN,8,37004,2.1619284401686305e-4,1731,0.00462160600808781,36502,98.64338990379419,Stoke-on-Trent
E01029780,HIPC (Holistic Patient Centred Care) PCN,8,37004,2.1619284401686305e-4,1758,0.004550625711035267,36510,98.66500918819587,Stoke-on-Trent
E01014219,HIPC (Holistic Patient Centred Care) PCN,7,37004,1.8916873851475516e-4,1353,0.005173688100517369,36517,98.68392606204735,Stoke-on-Trent
E01014226,HIPC (Holistic Patient Centred Care) PCN,7,37004,1.8916873851475516e-4,1554,0.0045045045045045045,36524,98.70284293589883,Stoke-on-Trent
E01014292,HIPC (Holistic Patient Centred Care) PCN,7,37004,1.8916873851475516e-4,1650,0.004242424242424243,36531,98.7217598097503,Stoke-on-Trent
E01014340,HIPC (Holistic Patient Centred Care) PCN,7,37004,1.8916873851475516e-4,2399,0.0029178824510212586,36538,98.74067668360176,Stoke-on-Trent
E01029763,HIPC (Holistic Patient Centred Care) PCN,7,37004,1.8916873851475516e-4,1641,0.0042656916514320535,36545,98.75959355745326,Stoke-on-Trent
E01029769,HIPC (Holistic Patient Centred Care) PCN,7,37004,1.8916873851475516e-4,1690,0.004142011834319527,36552,98.77851043130472,Stoke-on-Trent
E01029779,HIPC (Holistic Patient Centred Care) PCN,7,37004,1.8916873851475516e-4,1646,0.00425273390036452,36559,98.7974273051562,Stoke-on-Trent
E01014221,HIPC (Holistic Patient Centred Care) PCN,6,37004,1.621446330126473e-4,1750,0.0034285714285714284,36565,98.81364176845746,Stoke-on-Trent
E01014229,HIPC (Holistic Patient Centred Care) PCN,6,37004,1.621446330126473e-4,2220,0.002702702702702703,36571,98.82985623175873,Stoke-on-Trent
E01014277,HIPC (Holistic Patient Centred Care) PCN,6,37004,1.621446330126473e-4,1519,0.003949967083607637,36577,98.84607069505999,Stoke-on-Trent
E01018386,HIPC (Holistic Patient Centred Care) PCN,6,37004,1.621446330126473e-4,2806,0.0021382751247327157,36583,98.86228515836126,Stoke-on-Trent
E01018417,HIPC (Holistic Patient Centred Care) PCN,6,37004,1.621446330126473e-4,1671,0.003590664272890485,36589,98.87849962166251,Stoke-on-Trent
E01029553,HIPC (Holistic Patient Centred Care) PCN,6,37004,1.621446330126473e-4,1698,0.0035335689045936395,36595,98.89471408496378,Stoke-on-Trent
E01029568,HIPC (Holistic Patient Centred Care) PCN,6,37004,1.621446330126473e-4,1431,0.0041928721174004195,36601,98.91092854826505,Stoke-on-Trent
E01029594,HIPC (Holistic Patient Centred Care) PCN,6,37004,1.621446330126473e-4,1944,0.0030864197530864196,36607,98.92714301156632,Stoke-on-Trent
E01034671,HIPC (Holistic Patient Centred Care) PCN,6,37004,1.621446330126473e-4,1411,0.004252303330970942,36613,98.94335747486758,Stoke-on-Trent
E01014216,HIPC (Holistic Patient Centred Care) PCN,5,37004,1.351205275105394e-4,1389,0.003599712023038157,36618,98.95686952761864,Stoke-on-Trent
E01014230,HIPC (Holistic Patient Centred Care) PCN,5,37004,1.351205275105394e-4,1555,0.003215434083601286,36623,98.97038158036969,Stoke-on-Trent
E01014237,HIPC (Holistic Patient Centred Care) PCN,5,37004,1.351205275105394e-4,1806,0.0027685492801771874,36628,98.98389363312074,Stoke-on-Trent
E01014272,HIPC (Holistic Patient Centred Care) PCN,5,37004,1.351205275105394e-4,1517,0.0032959789057350032,36633,98.9974056858718,Stoke-on-Trent
E01014273,HIPC (Holistic Patient Centred Care) PCN,5,37004,1.351205275105394e-4,1597,0.0031308703819661866,36638,99.01091773862285,Stoke-on-Trent
E01014276,HIPC (Holistic Patient Centred Care) PCN,5,37004,1.351205275105394e-4,1598,0.0031289111389236545,36643,99.0244297913739,Stoke-on-Trent
E01014307,HIPC (Holistic Patient Centred Care) PCN,5,37004,1.351205275105394e-4,2042,0.002448579823702253,36648,99.03794184412496,Stoke-on-Trent
E01014309,HIPC (Holistic Patient Centred Care) PCN,5,37004,1.351205275105394e-4,1403,0.003563791874554526,36653,99.05145389687601,Stoke-on-Trent
E01014320,HIPC (Holistic Patient Centred Care) PCN,5,37004,1.351205275105394e-4,1266,0.0039494470774091624,36658,99.06496594962707,Stoke-on-Trent
E01014369,HIPC (Holistic Patient Centred Care) PCN,5,37004,1.351205275105394e-4,1913,0.0026136957658128594,36663,99.07847800237812,Stoke-on-Trent
E01029546,HIPC (Holistic Patient Centred Care) PCN,5,37004,1.351205275105394e-4,1384,0.0036127167630057803,36668,99.09199005512917,Stoke-on-Trent
E01029589,HIPC (Holistic Patient Centred Care) PCN,5,37004,1.351205275105394e-4,1188,0.004208754208754209,36673,99.10550210788023,Stoke-on-Trent
E01029818,HIPC (Holistic Patient Centred Care) PCN,5,37004,1.351205275105394e-4,1469,0.0034036759700476512,36678,99.11901416063128,Stoke-on-Trent
E01034058,HIPC (Holistic Patient Centred Care) PCN,5,37004,1.351205275105394e-4,1796,0.0027839643652561247,36683,99.13252621338233,Stoke-on-Trent
E01034059,HIPC (Holistic Patient Centred Care) PCN,5,37004,1.351205275105394e-4,2297,0.0021767522855899,36688,99.1460382661334,Stoke-on-Trent
E01014228,HIPC (Holistic Patient Centred Care) PCN,4,37004,1.0809642200843153e-4,1253,0.0031923383878691143,36692,99.15684790833423,Stoke-on-Trent
E01014239,HIPC (Holistic Patient Centred Care) PCN,4,37004,1.0809642200843153e-4,1553,0.0025756600128783,36696,99.16765755053508,Stoke-on-Trent
E01014274,HIPC (Holistic Patient Centred Care) PCN,4,37004,1.0809642200843153e-4,2062,0.0019398642095053346,36700,99.17846719273592,Stoke-on-Trent
E01014306,HIPC (Holistic Patient Centred Care) PCN,4,37004,1.0809642200843153e-4,1883,0.002124269782262347,36704,99.18927683493676,Stoke-on-Trent
E01014310,HIPC (Holistic Patient Centred Care) PCN,4,37004,1.0809642200843153e-4,2216,0.0018050541516245488,36708,99.2000864771376,Stoke-on-Trent
E01014311,HIPC (Holistic Patient Centred Care) PCN,4,37004,1.0809642200843153e-4,1454,0.002751031636863824,36712,99.21089611933846,Stoke-on-Trent
E01014341,HIPC (Holistic Patient Centred Care) PCN,4,37004,1.0809642200843153e-4,1953,0.002048131080389145,36716,99.2217057615393,Stoke-on-Trent
E01014343,HIPC (Holistic Patient Centred Care) PCN,4,37004,1.0809642200843153e-4,1858,0.002152852529601722,36720,99.23251540374014,Stoke-on-Trent
E01018388,HIPC (Holistic Patient Centred Care) PCN,4,37004,1.0809642200843153e-4,1752,0.00228310502283105,36724,99.24332504594098,Stoke-on-Trent
E01029425,HIPC (Holistic Patient Centred Care) PCN,4,37004,1.0809642200843153e-4,1636,0.0024449877750611247,36728,99.25413468814183,Stoke-on-Trent
E01029547,HIPC (Holistic Patient Centred Care) PCN,4,37004,1.0809642200843153e-4,1757,0.0022766078542970974,36732,99.26494433034266,Stoke-on-Trent
E01029549,HIPC (Holistic Patient Centred Care) PCN,4,37004,1.0809642200843153e-4,1754,0.002280501710376283,36736,99.27575397254351,Stoke-on-Trent
E01029567,HIPC (Holistic Patient Centred Care) PCN,4,37004,1.0809642200843153e-4,1668,0.002398081534772182,36740,99.28656361474435,Stoke-on-Trent
E01029577,HIPC (Holistic Patient Centred Care) PCN,4,37004,1.0809642200843153e-4,1573,0.0025429116338207248,36744,99.29737325694519,Stoke-on-Trent
E01029787,HIPC (Holistic Patient Centred Care) PCN,4,37004,1.0809642200843153e-4,1932,0.002070393374741201,36748,99.30818289914603,Stoke-on-Trent
E01014224,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,2006,0.0014955134596211367,36751,99.31629013079667,Stoke-on-Trent
E01014235,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,1736,0.0017281105990783411,36754,99.3243973624473,Stoke-on-Trent
E01014238,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,1643,0.0018259281801582471,36757,99.33250459409794,Stoke-on-Trent
E01014295,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,1715,0.001749271137026239,36760,99.34061182574857,Stoke-on-Trent
E01014300,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,1528,0.001963350785340314,36763,99.34871905739921,Stoke-on-Trent
E01014302,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,2038,0.0014720314033366045,36766,99.35682628904983,Stoke-on-Trent
E01014303,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,1394,0.002152080344332855,36769,99.36493352070046,Stoke-on-Trent
E01014316,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,1963,0.0015282730514518594,36772,99.37304075235109,Stoke-on-Trent
E01014346,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,1738,0.0017261219792865361,36775,99.38114798400173,Stoke-on-Trent
E01014348,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,1508,0.001989389920424403,36778,99.389255215652355,Stoke-on-Trent
E01018391,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,2695,0.0011131725417439704,36781,99.397362447303,Stoke-on-Trent
E01018409,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,2020,0.0014851485148514852,36784,99.40546967895362,Stoke-on-Trent
E01029532,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,1589,0.0018879798615481435,36787,99.41357691060426,Stoke-on-Trent
E01029548,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,1467,0.002044989775051125,36790,99.42168414225489,Stoke-on-Trent
E01029552,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,1513,0.0019828155981493722,36793,99.42979137390552,Stoke-on-Trent
E01029558,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,1872,0.0016025641025641025,36796,99.43789860555616,Stoke-on-Trent
E01029559,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,1576,0.0019035532994923859,36799,99.44600583720678,Stoke-on-Trent
E01029576,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,4047,7.412898443291327e-4,36802,99.45411306885742,Stoke-on-Trent
E01029601,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,1910,0.0015706806282722514,36805,99.46222030050805,Stoke-on-Trent
E01029602,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,2038,0.0014720314033366045,36808,99.47032753215869,Stoke-on-Trent
E01029764,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,1763,0.0017016449234259785,36811,99.47843476380932,Stoke-on-Trent
E01029766,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,1444,0.002077562326869806,36814,99.48654199545996,Stoke-on-Trent
E01029794,HIPC (Holistic Patient Centred Care) PCN,3,37004,8.107231650632364e-5,1555,0.0019292604501607716,36817,99.49464922711059,Stoke-on-Trent
E01009493,HIPC (Holistic Patient Centred Care) PCN,2,37004,5.404821100421576e-5,2269,8.814455707360071e-4,36819,99.50005404821101,Stoke-on-Trent
E01014222,HIPC (Holistic Patient Centred Care) PCN,2,37004,5.404821100421576e-5,1788,0.0011185682326621924,36821,99.50545886931143,Stoke-on-Trent
E01014225,HIPC (Holistic Patient Centred Care) PCN,2,37004,5.404821100421576e-5,1498,0.0013351134846461949,36823,99.51086369041184,Stoke-on-Trent
E01014233,HIPC (Holistic Patient Centred Care) PCN,2,37004,5.404821100421576e-5,1490,0.0013422818791946308,36825,99.51626851151228,Stoke-on-Trent
E01014240,HIPC (Holistic Patient Centred Care) PCN,2,37004,5.404821100421576e-5,1706,0.0011723329425556857,36827,99.52167333261269,Stoke-on-Trent
